league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
ligue_1,2425,2024-10-26,Reims,Brest,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-26,Lens,Lille,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-27,Olympique Lyonnais,Auxerre,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-27,Montpellier,Toulouse,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-27,Nice,Monaco,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-27,Strasbourg,Nantes,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-10-27,Olympique Marseille,Paris Saint-Germain,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-01,Monaco,Angers,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-01,Lille,Olympique Lyonnais,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-02,Paris Saint-Germain,Lens,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-02,Brest,Nice,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-02,Saint-Etienne,Strasbourg,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-03,Toulouse,Reims,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-03,Auxerre,Rennes,4,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-03,Le Havre,Montpellier,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-03,Nantes,Olympique Marseille,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-08,Olympique Marseille,Auxerre,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-09,Strasbourg,Monaco,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-09,Lens,Nantes,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-09,Angers,Paris Saint-Germain,2,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-10,Nice,Lille,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-10,Le Havre,Reims,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-10,Montpellier,Brest,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-10,Rennes,Toulouse,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-10,Olympique Lyonnais,Saint-Etienne,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-22,Monaco,Brest,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-22,Paris Saint-Germain,Toulouse,3,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-23,Lens,Olympique Marseille,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-23,Saint-Etienne,Montpellier,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-23,Reims,Olympique Lyonnais,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-24,Lille,Rennes,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-24,Auxerre,Angers,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-24,Nantes,Le Havre,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-24,Nice,Strasbourg,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-29,Reims,Lens,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-30,Rennes,Saint-Etienne,5,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-30,Brest,Strasbourg,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-11-30,Paris Saint-Germain,Nantes,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-01,Montpellier,Lille,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-01,Le Havre,Angers,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-01,Olympique Lyonnais,Nice,4,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-01,Toulouse,Auxerre,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-01,Olympique Marseille,Monaco,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-06,Lille,Brest,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-06,Auxerre,Paris Saint-Germain,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-07,Monaco,Toulouse,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-07,Nice,Le Havre,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-07,Angers,Olympique Lyonnais,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-08,Lens,Montpellier,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-08,Nantes,Rennes,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-08,Strasbourg,Reims,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-08,Saint-Etienne,Olympique Marseille,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-13,Toulouse,Saint-Etienne,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-14,Olympique Marseille,Lille,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-14,Auxerre,Lens,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-14,Reims,Monaco,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-15,Montpellier,Nice,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-15,Brest,Nantes,4,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-15,Le Havre,Strasbourg,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-15,Rennes,Angers,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-15,Paris Saint-Germain,Olympique Lyonnais,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2024-12-18,Monaco,Paris Saint-Germain,2,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-03,Nice,Rennes,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-04,Saint-Etienne,Reims,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-04,Lille,Nantes,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-04,Olympique Lyonnais,Montpellier,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-05,Angers,Brest,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-05,Lens,Toulouse,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-05,Strasbourg,Auxerre,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-05,Olympique Marseille,Le Havre,5,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-10,Nantes,Monaco,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-10,Auxerre,Lille,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-11,Brest,Olympique Lyonnais,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-11,Reims,Nice,2,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-11,Rennes,Olympique Marseille,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-12,Le Havre,Lens,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-12,Montpellier,Angers,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-12,Toulouse,Strasbourg,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-12,Paris Saint-Germain,Saint-Etienne,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-17,Montpellier,Monaco,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-17,Lille,Nice,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-18,Lens,Paris Saint-Germain,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-18,Rennes,Brest,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-18,Olympique Lyonnais,Toulouse,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-19,Saint-Etienne,Nantes,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-19,Angers,Auxerre,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-19,Reims,Le Havre,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-19,Olympique Marseille,Strasbourg,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-24,Auxerre,Saint-Etienne,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-25,Monaco,Rennes,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-25,Strasbourg,Lille,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-25,Paris Saint-Germain,Reims,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-26,Le Havre,Brest,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-26,Lens,Angers,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-26,Nantes,Olympique Lyonnais,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-26,Toulouse,Montpellier,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-26,Nice,Olympique Marseille,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-01-31,Montpellier,Lens,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-01,Brest,Paris Saint-Germain,2,5,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-01,Monaco,Auxerre,4,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-01,Lille,Saint-Etienne,4,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-02,Toulouse,Nice,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-02,Angers,Le Havre,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-02,Reims,Nantes,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-02,Rennes,Strasbourg,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-02,Olympique Marseille,Olympique Lyonnais,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-07,Nantes,Brest,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-07,Paris Saint-Germain,Monaco,4,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-08,Nice,Lens,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-08,Lille,Le Havre,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-08,Saint-Etienne,Rennes,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-09,Olympique Lyonnais,Reims,4,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-09,Auxerre,Toulouse,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-09,Strasbourg,Montpellier,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-09,Angers,Olympique Marseille,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-14,Brest,Auxerre,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-15,Olympique Marseille,Saint-Etienne,5,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-15,Monaco,Nantes,7,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-15,Toulouse,Paris Saint-Germain,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-16,Montpellier,Olympique Lyonnais,1,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-16,Le Havre,Nice,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-16,Lens,Strasbourg,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-16,Reims,Angers,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-16,Rennes,Lille,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-21,Rennes,Reims,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-22,Lille,Monaco,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-22,Saint-Etienne,Angers,3,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-22,Auxerre,Olympique Marseille,3,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-23,Nantes,Lens,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-23,Le Havre,Toulouse,1,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-23,Nice,Montpellier,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-23,Strasbourg,Brest,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-23,Olympique Lyonnais,Paris Saint-Germain,2,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-02-28,Monaco,Reims,3,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-01,Saint-Etienne,Nice,1,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-01,Lens,Le Havre,3,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-01,Paris Saint-Germain,Lille,4,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-02,Olympique Lyonnais,Brest,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-02,Angers,Toulouse,0,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-02,Auxerre,Strasbourg,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-02,Montpellier,Rennes,0,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-02,Olympique Marseille,Nantes,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-07,Toulouse,Monaco,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-08,Rennes,Paris Saint-Germain,1,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-08,Lille,Montpellier,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-08,Olympique Marseille,Lens,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-09,Brest,Angers,2,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-09,Le Havre,Saint-Etienne,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-09,Nantes,Strasbourg,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-09,Reims,Auxerre,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-09,Nice,Olympique Lyonnais,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-14,Nice,Auxerre,1,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-15,Nantes,Lille,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-15,Angers,Monaco,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-15,Lens,Rennes,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-16,Olympique Lyonnais,Le Havre,4,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-16,Brest,Reims,0,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-16,Montpellier,Saint-Etienne,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-16,Strasbourg,Toulouse,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-16,Paris Saint-Germain,Olympique Marseille,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-28,Strasbourg,Olympique Lyonnais,4,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-29,Reims,Olympique Marseille,3,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-29,Saint-Etienne,Paris Saint-Germain,1,6,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-29,Monaco,Nice,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-30,Toulouse,Brest,2,4,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-30,Angers,Rennes,0,3,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-30,Auxerre,Montpellier,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-30,Le Havre,Nantes,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-03-30,Lille,Lens,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-04,Nice,Nantes,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-05,Paris Saint-Germain,Angers,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-05,Brest,Monaco,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-05,Olympique Lyonnais,Lille,2,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-06,Lens,Saint-Etienne,1,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-06,Montpellier,Le Havre,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-06,Reims,Strasbourg,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-06,Rennes,Auxerre,0,1,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-06,Olympique Marseille,Toulouse,3,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-11,Lens,Reims,0,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-12,Monaco,Olympique Marseille,3,0,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-12,Toulouse,Lille,1,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-12,Strasbourg,Nice,2,2,played,2026-08-27 22:28:12.611627+00:00
ligue_1,2425,2025-04-13,Saint-Etienne,Brest,3,3,played,2026-08-27 22:28:12.611627+00:00
