league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
bundesliga,2122,2021-11-20,Hoffenheim,RB Leipzig,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-20,Bayer Leverkusen,Bochum,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-20,Borussia Monchengladbach,Greuther Furth,4,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-20,Union Berlin,Hertha,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-21,Freiburg,Eintracht Frankfurt,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-21,Mainz,FC Cologne,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-26,Stuttgart,Mainz,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,Bochum,Freiburg,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,FC Cologne,Borussia Monchengladbach,4,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,Greuther Furth,Hoffenheim,3,6,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,Hertha,Augsburg,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,Wolfsburg,Borussia Dortmund,1,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-27,Bayern Munich,Bielefeld,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-28,Eintracht Frankfurt,Union Berlin,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-11-28,RB Leipzig,Bayer Leverkusen,1,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-03,Union Berlin,RB Leipzig,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Augsburg,Bochum,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Bielefeld,FC Cologne,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Hoffenheim,Eintracht Frankfurt,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Bayer Leverkusen,Greuther Furth,7,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Mainz,Wolfsburg,3,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-04,Borussia Dortmund,Bayern Munich,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-05,Stuttgart,Hertha,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-05,Borussia Monchengladbach,Freiburg,0,6,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-10,FC Cologne,Augsburg,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,Bayern Munich,Mainz,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,Bochum,Borussia Dortmund,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,Freiburg,Hoffenheim,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,Hertha,Bielefeld,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,RB Leipzig,Borussia Monchengladbach,4,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-11,Wolfsburg,Stuttgart,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-12,Greuther Furth,Union Berlin,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-12,Eintracht Frankfurt,Bayer Leverkusen,5,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-14,Stuttgart,Bayern Munich,0,5,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-14,Bielefeld,Bochum,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-14,Mainz,Hertha,4,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-14,Wolfsburg,FC Cologne,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-15,Borussia Monchengladbach,Eintracht Frankfurt,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-15,Augsburg,RB Leipzig,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-15,Borussia Dortmund,Greuther Furth,3,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-15,Bayer Leverkusen,Hoffenheim,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-15,Union Berlin,Freiburg,0,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-17,Bayern Munich,Wolfsburg,4,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,Bochum,Union Berlin,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,Eintracht Frankfurt,Mainz,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,Greuther Furth,Augsburg,0,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,Hoffenheim,Borussia Monchengladbach,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,RB Leipzig,Bielefeld,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-18,Hertha,Borussia Dortmund,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-19,Freiburg,Bayer Leverkusen,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2021-12-19,FC Cologne,Stuttgart,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-07,Bayern Munich,Borussia Monchengladbach,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,Freiburg,Bielefeld,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,Greuther Furth,Stuttgart,0,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,Hoffenheim,Augsburg,3,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,Bayer Leverkusen,Union Berlin,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,RB Leipzig,Mainz,4,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-08,Eintracht Frankfurt,Borussia Dortmund,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-09,Hertha,FC Cologne,1,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-09,Bochum,Wolfsburg,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-14,Borussia Dortmund,Freiburg,5,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,FC Cologne,Bayern Munich,0,4,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,Mainz,Bochum,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,Stuttgart,RB Leipzig,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,Union Berlin,Hoffenheim,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,Wolfsburg,Hertha,0,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-15,Borussia Monchengladbach,Bayer Leverkusen,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-16,Augsburg,Eintracht Frankfurt,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-16,Bielefeld,Greuther Furth,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-21,Eintracht Frankfurt,Bielefeld,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Freiburg,Stuttgart,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Greuther Furth,Mainz,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Hoffenheim,Borussia Dortmund,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Bayer Leverkusen,Augsburg,5,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Borussia Monchengladbach,Union Berlin,1,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-22,Bochum,FC Cologne,2,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-23,RB Leipzig,Wolfsburg,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-01-23,Hertha,Bayern Munich,1,4,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-04,Hertha,Bochum,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,Augsburg,Union Berlin,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,Bielefeld,Borussia Monchengladbach,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,FC Cologne,Freiburg,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,Mainz,Hoffenheim,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,Stuttgart,Eintracht Frankfurt,2,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-05,Bayern Munich,RB Leipzig,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-06,Borussia Dortmund,Bayer Leverkusen,2,5,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-06,Wolfsburg,Greuther Furth,4,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-11,RB Leipzig,FC Cologne,3,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Bochum,Bayern Munich,4,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Eintracht Frankfurt,Wolfsburg,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Freiburg,Mainz,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Greuther Furth,Hertha,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Borussia Monchengladbach,Augsburg,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-12,Bayer Leverkusen,Stuttgart,4,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-13,Union Berlin,Borussia Dortmund,0,3,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-02-13,Hoffenheim,Bielefeld,2,0,played,2026-08-27 22:28:18.630211+00:00
