league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
ligue_1,2122,2021-08-06,Monaco,Nantes,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-07,Olympique Lyonnais,Brest,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-07,Troyes,Paris Saint-Germain,1,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Rennes,Lens,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Bordeaux,Clermont,0,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Nice,Reims,0,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Saint-Etienne,Lorient,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Strasbourg,Angers,0,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Metz,Lille,3,3,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-08,Montpellier,Olympique Marseille,2,3,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-13,Lorient,Monaco,1,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-14,Lille,Nice,0,4,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-14,Paris Saint-Germain,Strasbourg,4,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Angers,Olympique Lyonnais,3,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Brest,Rennes,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Clermont,Troyes,2,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Nantes,Metz,2,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Reims,Montpellier,3,3,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Lens,Saint-Etienne,2,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-15,Olympique Marseille,Bordeaux,2,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-20,Brest,Paris Saint-Germain,2,4,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-21,Monaco,Lens,0,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-21,Saint-Etienne,Lille,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Olympique Lyonnais,Clermont,3,3,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Bordeaux,Angers,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Metz,Reims,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Montpellier,Lorient,3,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Strasbourg,Troyes,1,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-22,Rennes,Nantes,1,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-27,Nantes,Olympique Lyonnais,0,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-28,Nice,Bordeaux,4,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-28,Olympique Marseille,Saint-Etienne,3,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Troyes,Monaco,1,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Angers,Rennes,2,0,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Clermont,Metz,2,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Lens,Lorient,2,2,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Strasbourg,Brest,3,1,played,2026-08-27 22:28:10.110925+00:00
ligue_1,2122,2021-08-29,Lille,Montpellier,2,1,played,2026-08-27 22:28:10.110925+00:00
