league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
ligue_1,2223,2022-10-02,Lens,Olympique Lyonnais,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-07,Olympique Lyonnais,Toulouse,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-08,Olympique Marseille,Ajaccio,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-08,Reims,Paris Saint-Germain,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Montpellier,Monaco,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Angers,Strasbourg,2,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Brest,Lorient,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Clermont,Auxerre,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Nice,Troyes,3,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Rennes,Nantes,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-09,Lille,Lens,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-14,Strasbourg,Lille,0,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-15,Lorient,Reims,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-15,Lens,Montpellier,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Toulouse,Angers,3,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Auxerre,Nice,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Nantes,Brest,4,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Rennes,Olympique Lyonnais,3,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Troyes,Ajaccio,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Monaco,Clermont,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-16,Paris Saint-Germain,Olympique Marseille,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-21,Ajaccio,Paris Saint-Germain,0,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-22,Montpellier,Olympique Lyonnais,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-22,Olympique Marseille,Lens,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Angers,Rennes,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Clermont,Brest,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Reims,Auxerre,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Toulouse,Strasbourg,2,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Troyes,Lorient,2,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Nice,Nantes,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-23,Lille,Monaco,4,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-28,Lens,Toulouse,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-29,Paris Saint-Germain,Troyes,4,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-10-29,Strasbourg,Olympique Marseille,2,2,played,2026-08-27 22:28:10.935877+00:00
